tipo,localizacao,ser,prox_centro,prox_orla,area,quartos,banheiros,vagas,condo,preco
Condomínio,Lagoa Redonda,SER6,0,0,90,3,3,2,500.0,370000.0
Condomínio,Maraponga,SER10,0,0,280,4,5,2,0.0,1550000.0
Condomínio,Edson Queiroz,SER7,0,0,280,4,3,5,2300.0,1500000.0
Condomínio,Maraponga,SER10,0,0,86,3,3,2,0.0,532000.0
Condomínio,Lagoa Redonda,SER6,0,0,206,3,4,3,0.0,1100000.0
Condomínio,Cidade dos Funcionários,SER6,0,0,288,3,5,6,0.0,850000.0
Condomínio,José de Alencar,SER6,0,0,208,3,5,2,1840.0,1500000.0
Condomínio,Maraponga,SER10,0,0,86,3,4,2,400.0,539999.0
Condomínio,Cidade dos Funcionários,SER6,0,0,346,4,5,4,0.0,1300000.0
Condomínio,Maraponga,SER10,0,0,101,3,3,2,500.0,543000.0
Condomínio,Lagoa Redonda,SER6,0,0,62,3,3,2,420.0,360000.0
Condomínio,Sapiranga,SER7,0,0,154,4,4,2,850.0,750000.0
Condomínio,Lagoa Redonda,SER6,0,0,186,3,4,3,1200.0,995000.0
Condomínio,Cambeba,SER6,0,0,248,4,4,3,2150.0,850000.0
Condomínio,Barroso,SER9,0,0,76,2,3,2,0.0,318000.0
Condomínio,Sabiaguaba,SER7,0,1,206,3,3,3,0.0,1103130.0
Condomínio,Alphaville Fortaleza,Outros,0,0,380,5,7,4,980.0,3900000.0
Condomínio,Edson Queiroz,SER7,0,0,181,4,3,3,1720.0,1050000.0
Condomínio,Antônio Diogo,Outros,0,0,265,3,5,4,0.0,2990000.0
Condomínio,Manoel Dias Branco,SER7,0,0,138,3,4,3,700.0,479000.0
Condomínio,Coité,Outros,0,0,220,5,5,4,1095.0,595000.0
Condomínio,Cidade dos Funcionários,SER6,0,0,188,3,4,2,1300.0,899999.0
Condomínio,Edson Queiroz,SER7,0,0,200,4,5,4,1550.0,1150000.0
Condomínio,Maraponga,SER10,0,0,209,4,4,3,550.0,1600000.0
Condomínio,Cidade dos Funcionários,SER6,0,0,180,3,4,3,1250.0,598000.0
Condomínio,Mondubim,SER10,0,0,118,4,3,3,580.0,550000.0
Condomínio,Alagadiço,Outros,0,0,277,3,4,3,1900.0,1300000.0
Condomínio,Edson Queiroz,SER7,0,0,200,4,5,3,0.0,660000.0
Condomínio,Sapiranga,SER7,0,0,115,3,3,2,575.0,320000.0
Condomínio,Sapiranga,SER7,0,0,170,4,4,2,300.0,699000.0
Condomínio,Maraponga,SER10,0,0,111,2,3,2,650.0,660000.0
Condomínio,Curió,SER6,0,0,132,3,5,2,0.0,649990.0
Condomínio,Serrinha,SER8,0,0,540,4,4,2,0.0,595000.0
Condomínio,Maraponga,SER10,0,0,212,4,5,4,670.0,1900000.0
Condomínio,Maraponga,SER10,0,0,86,3,3,2,10.0,545000.0
Condomínio,Cocó,SER7,0,0,220,3,5,5,258.0,1400000.0
Condomínio,de Lourdes,SER2,0,0,654,4,4,7,0.0,10000000.0
Condomínio,Sapiranga,SER7,0,0,277,4,4,3,1900.0,1300000.0
Condomínio,Curió,SER6,0,0,186,3,4,3,1200.0,920000.0
Condomínio,Benfica,SER4,1,0,506,6,3,5,0.0,1400000.0
Condomínio,de Lourdes,SER2,0,0,325,4,5,4,2300.0,3700000.0
Condomínio,Edson Queiroz,SER7,0,0,217,4,6,5,1100.0,795000.0
Condomínio,Passaré,SER8,0,0,93,3,2,4,650.0,580000.0
Condomínio,Meireles,SER2,1,1,660,3,5,5,0.0,3000000.0
Condomínio,Passaré,SER8,0,0,127,3,2,2,440.0,440000.0
Condomínio,Itaperi,SER8,0,0,70,3,2,2,547.0,399000.0
Condomínio,Edson Queiroz,SER7,0,0,196,4,5,4,1550.0,1100000.0
Condomínio,Engenheiro Luciano Cavalcante,SER7,0,0,324,5,5,6,1200.0,3500000.0
Condomínio,Manoel Dias Branco,SER7,0,0,78,3,2,2,0.0,340000.0
Condomínio,Praia do Futuro,Outros,0,0,185,3,4,2,1129.0,1663259.0
Condomínio,Passaré,SER8,0,0,240,4,4,4,1028.0,1350000.0
Condomínio,Edson Queiroz,SER7,0,0,277,3,3,3,2000.0,1300000.0
Condomínio,Messejana,SER6,0,0,78,3,2,2,630.0,280000.0
Condomínio,Messejana,SER6,0,0,85,2,2,2,360.0,318000.0
Condomínio,Itaperi,SER8,0,0,80,2,3,2,570.0,400000.0
Condomínio,José de Alencar,SER6,0,0,100,3,3,2,0.0,782000.0
Condomínio,Coaçu,SER6,0,0,540,5,6,5,0.0,1050000.0
Condomínio,Cambeba,SER6,0,0,83,2,2,1,450.0,319000.0
Condomínio,Sapiranga,SER7,0,0,193,4,5,3,50.0,1416765.0
Condomínio,Parque Manibura,SER6,0,0,150,3,5,3,800.0,550000.0
Condomínio,Sapiranga,SER7,0,0,145,3,4,2,1660.0,720000.0
Condomínio,Praia do Futuro,Outros,0,0,117,3,3,3,685.0,995757.0
Condomínio,Sapiranga,SER7,0,0,145,3,4,4,970.0,650000.0
Condomínio,Messejana,SER6,0,0,80,2,3,2,80.0,250000.0
Condomínio,Lagoa Redonda,SER6,0,0,148,3,4,3,1150.0,940000.0
Condomínio,Barroso,SER9,0,0,123,2,1,2,170.0,165000.0
Condomínio,Maraponga,SER10,0,0,200,3,3,3,600.0,1550000.0
Condomínio,Sabiaguaba,SER7,0,1,149,4,5,2,0.0,860000.0
Condomínio,Sabiaguaba,SER7,0,1,186,3,4,3,770.0,1103000.0
Condomínio,Passaré,SER8,0,0,53,3,2,2,300.0,299990.0
Condomínio,Sapiranga,SER7,0,0,145,3,3,2,1000.0,770000.0
Condomínio,Maraponga,SER10,0,0,260,4,4,4,800.0,1700000.0
Condomínio,Alphaville Fortaleza,Outros,0,0,500,4,5,4,0.0,3450000.0
Condomínio,Edson Queiroz,SER7,0,0,181,3,4,2,1550.0,1050000.0
Condomínio,Cambeba,SER6,0,0,220,3,4,3,0.0,850000.0
Condomínio,Edson Queiroz,SER7,0,0,199,4,5,4,1550.0,1175000.0
Condomínio,Edson Queiroz,SER7,0,0,220,4,5,3,1095.0,830000.0
Condomínio,José de Alencar,SER6,0,0,240,5,4,5,1700.0,995000.0
Condomínio,Aquiraz,Outros,0,0,168,3,4,4,250.0,924000.0
Condomínio,Sapiranga,SER7,0,0,180,3,4,4,1100.0,750000.0
Condomínio,Lagoa Redonda,SER6,0,0,390,3,3,5,0.0,550000.0
Condomínio,Lagoa Redonda,SER6,0,0,100,3,2,2,0.0,350000.0
Condomínio,Mondubim,SER10,0,0,92,3,3,1,390.0,339999.0
Condomínio,Cambeba,SER6,0,0,228,4,6,4,800.0,750000.0
Condomínio,Jardim das Oliveiras,SER6,0,0,212,3,4,3,960.0,750000.0
Condomínio,de Lourdes,SER2,0,0,500,6,8,6,1850.0,2790000.0
Condomínio,Engenheiro Luciano Cavalcante,SER7,0,0,201,4,5,6,300.0,990000.0
Condomínio,Dunas,Outros,0,0,470,5,8,6,1450.0,5200000.0
Condomínio,Dunas,Outros,0,0,536,4,5,4,2100.0,3350000.0
Condomínio,Alphaville Fortaleza,Outros,0,0,900,4,7,6,2500.0,20000000.0
Condomínio,José de Alencar,SER6,0,0,180,3,4,3,950.0,750000.0
Condomínio,Alphaville Fortaleza,Outros,0,0,420,5,6,6,1250.0,2800000.0
Condomínio,de Lourdes,SER2,0,0,315,5,6,5,2000.0,2700000.0
Condomínio,Passaré,SER8,0,0,141,3,4,2,672.0,540000.0
Condomínio,Messejana,SER6,0,0,131,3,5,2,1050.0,599900.0
Condomínio,de Lourdes,SER2,0,0,600,4,5,5,2000.0,6000000.0
Condomínio,Passaré,SER8,0,0,77,3,2,2,500.0,284000.0
Condomínio,Edson Queiroz,SER7,0,0,161,4,5,3,1100.0,660000.0
Condomínio,Maraponga,SER10,0,0,305,4,5,4,800.0,2900000.0
Condomínio,Alphaville Fortaleza,Outros,0,0,420,4,5,4,980.0,4350000.0
Condomínio,Praia do Futuro,SER7,0,1,117,3,4,2,685.0,975000.0
Condomínio,Parque Santa Maria,SER9,0,0,70,3,3,2,380.0,229000.0
Condomínio,Passaré,SER8,0,0,150,3,2,3,300.0,340000.0
Condomínio,Maraponga,SER10,0,0,100,3,3,2,360.0,350000.0
Condomínio,José de Alencar,SER6,0,0,260,4,5,5,0.0,450000.0
Condomínio,Engenheiro Luciano Cavalcante,SER7,0,0,200,3,4,4,1150.0,1300000.0
Condomínio,Edson Queiroz,SER7,0,0,176,4,4,4,0.0,980000.0
Condomínio,Messejana,SER6,0,0,120,2,3,2,380.0,229000.0
Condomínio,Alphaville Fortaleza,Outros,0,0,330,4,4,3,0.0,2995000.0
Condomínio,Joaquim Távora,SER2,1,0,522,4,5,5,0.0,1300000.0
Condomínio,Passaré,SER8,0,0,79,2,2,2,300.0,290000.0
Condomínio,Alphaville Fortaleza,Outros,0,0,750,5,7,8,1800.0,9500000.0
Condomínio,Messejana,SER6,0,0,103,3,4,2,50.0,429000.0
Condomínio,Papicu,SER2,0,0,132,3,4,2,700.0,490000.0
Condomínio,Praia do Futuro,SER7,0,1,185,3,4,2,1181.0,1606387.0
Condomínio,Lagoa Redonda,SER6,0,0,172,3,3,2,950.0,1040000.0
Condomínio,Coité,Outros,0,0,134,4,5,2,600.0,520000.0
Condomínio,Engenheiro Luciano Cavalcante,SER7,0,0,400,4,5,2,0.0,1450000.0
Condomínio,Passaré,SER8,0,0,75,3,3,2,490.0,289000.0
Condomínio,Cidade dos Funcionários,SER6,0,0,205,4,4,4,1312.0,1080000.0
Condomínio,Ancuri,SER9,0,0,90,3,2,2,0.0,310000.0
Condomínio,Eusébio,Outros,0,0,140,3,4,2,0.0,450000.0
Condomínio,de Lourdes,SER2,0,0,557,4,4,4,3400.0,4250000.0
Condomínio,Maraponga,SER10,0,0,274,3,4,3,613.0,1700000.0
Condomínio,Alphaville Fortaleza,Outros,0,0,235,4,6,4,980.0,2700000.0
Condomínio,Maraponga,SER10,0,0,112,3,2,2,0.0,458900.0
Condomínio,de Lourdes,SER2,0,0,400,4,6,4,2300.0,2990000.0
Condomínio,Lagoa Redonda,SER6,0,0,215,4,4,5,0.0,1065000.0
Condomínio,Parque Manibura,SER6,0,0,116,3,3,3,800.0,550000.0
Condomínio,Alphaville Fortaleza,Outros,0,0,330,5,6,4,1100.0,2750000.0
Condomínio,de Lourdes,SER2,0,0,580,5,4,6,0.0,2000000.0
Condomínio,Eusébio,Outros,0,0,138,3,3,2,0.0,500000.0
Condomínio,Sapiranga,SER7,0,0,200,4,4,4,100.0,590000.0
Condomínio,Alphaville Fortaleza,Outros,0,0,457,5,7,4,1040.0,4300000.0
Condomínio,Edson Queiroz,SER7,0,0,176,4,5,3,1050.0,1030000.0
Condomínio,Montese,SER4,0,0,116,3,4,2,630.0,549999.0
Condomínio,José de Alencar,SER6,0,0,256,3,4,5,0.0,1200000.0
Condomínio,Maraponga,SER10,0,0,240,4,5,4,580.0,1880000.0
Condomínio,Messejana,SER6,0,0,131,3,4,4,1040.0,630000.0
Condomínio,Edson Queiroz,SER7,0,0,181,4,4,3,1720.0,1050000.0
Condomínio,Lagoa Redonda,SER6,0,0,194,3,4,2,1300.0,890000.0
Condomínio,Lagoa Redonda,SER6,0,0,103,3,4,2,650.0,400000.0
Condomínio,Maraponga,SER10,0,0,212,4,3,4,0.0,2000000.0
Condomínio,Jangurussu,SER9,0,0,67,2,2,1,0.0,225000.0
Condomínio,Sabiaguaba,SER7,0,1,229,3,4,3,1180.0,1380000.0
Condomínio,Coité,Outros,0,0,278,3,5,2,2000.0,1300000.0
Condomínio,Lagoa Redonda,SER6,0,0,165,3,4,3,700.0,580000.0
Condomínio,Alphaville Fortaleza,Outros,0,0,290,4,5,4,0.0,2900000.0
Condomínio,Passaré,SER8,0,0,170,4,3,4,0.0,650000.0
Condomínio,Engenheiro Luciano Cavalcante,SER7,0,0,478,4,5,5,0.0,1150000.0
Condomínio,José de Alencar,SER6,0,0,180,3,3,3,950.0,795000.0
Condomínio,Manoel Dias Branco,SER7,0,0,265,3,3,4,0.0,3200000.0
Condomínio,Parque Manibura,SER6,0,0,212,3,4,3,1107.0,550000.0
Condomínio,Dunas,Outros,0,0,180,3,4,2,1600.0,750000.0
Condomínio,Cidade dos Funcionários,SER6,0,0,207,4,4,4,980.0,790000.0
Condomínio,Alphaville Fortaleza,Outros,0,0,923,5,7,8,1500.0,9000000.0
Condomínio,Alphaville Fortaleza,Outros,0,0,883,6,7,11,0.0,13000000.0
Condomínio,Messejana,SER6,0,0,69,2,2,2,350.0,220000.0
Condomínio,Passaré,SER8,0,0,74,4,3,4,350.0,450000.0
Condomínio,Praia do Futuro,Outros,0,0,117,3,4,2,950.0,1005740.0
Condomínio,José de Alencar,SER6,0,0,277,3,4,2,1900.0,1300000.0
Condomínio,Montese,SER4,0,0,153,3,1,4,0.0,330000.0
Condomínio,Passaré,SER8,0,0,135,3,3,4,600.0,499000.0
Condomínio,Alphaville Fortaleza,Outros,0,0,450,5,6,4,0.0,4800000.0
Condomínio,Coité,Outros,0,0,229,3,3,3,1500.0,1349300.0
Condomínio,Messejana,SER6,0,0,200,3,2,1,100.0,350000.0
Condomínio,Lagoa Redonda,SER6,0,0,118,4,3,3,630.0,570000.0
Condomínio,Lagoa Redonda,SER6,0,0,83,3,2,2,360.0,320000.0
Condomínio,Messejana,SER6,0,0,200,4,6,4,7.0,550000.0
Condomínio,Lagoa Redonda,SER6,0,0,86,2,2,2,620.0,315000.0
Condomínio,Edson Queiroz,SER7,0,0,220,4,5,3,200.0,435000.0
Condomínio,Cidade dos Funcionários,SER6,0,0,166,3,4,3,700.0,747000.0
Condomínio,Praia do Futuro,SER7,0,1,117,3,3,2,685.0,931500.0
Condomínio,Edson Queiroz,SER7,0,0,170,3,4,3,900.0,480000.0
Condomínio,Cidade dos Funcionários,SER6,0,0,365,8,8,3,0.0,1200000.0
Condomínio,de Lourdes,SER2,0,0,800,4,6,10,0.0,5500000.0
Condomínio,Edson Queiroz,SER7,0,0,181,3,5,2,1550.0,1200000.0
Condomínio,Engenheiro Luciano Cavalcante,SER7,0,0,124,5,4,3,850.0,520000.0
Condomínio,Engenheiro Luciano Cavalcante,SER7,0,0,400,4,6,6,0.0,980000.0
Condomínio,de Lourdes,SER2,0,0,330,4,6,5,2000.0,5999000.0
Condomínio,Edson Queiroz,SER7,0,0,247,5,3,4,1400.0,780000.0
Condomínio,José de Alencar,SER6,0,0,225,3,5,4,1670.0,1390000.0
Condomínio,Passaré,SER8,0,0,175,4,3,3,650.0,580000.0
Condomínio,Lagoa Redonda,SER6,0,0,82,3,2,3,620.0,379000.0
Condomínio,Sapiranga,SER7,0,0,134,5,5,2,600.0,520000.0
Condomínio,Lagoa Redonda,SER6,0,0,96,3,3,2,650.0,365000.0
Condomínio,Jangurussu,SER9,0,0,67,2,2,1,333.0,220000.0
Condomínio,Passaré,SER8,0,0,68,2,2,1,150.0,260000.0
Condomínio,Lagoa Redonda,SER6,0,0,134,3,4,2,800.0,550000.0
Condomínio,Lagoa Redonda,SER6,0,0,90,3,3,2,600.0,450000.0
Condomínio,Edson Queiroz,SER7,0,0,186,4,5,5,1500.0,925000.0
Condomínio,José de Alencar,SER6,0,0,266,4,5,4,1800.0,1990000.0
Condomínio,Cidade dos Funcionários,SER6,0,0,180,3,3,2,1250.0,598000.0
Condomínio,Passaré,SER8,0,0,50,2,3,2,380.0,230000.0
Condomínio,Vila União,SER4,0,0,106,3,2,2,530.0,525000.0
Condomínio,Sapiranga,SER7,0,0,115,3,3,1,575.0,320000.0
Condomínio,Alphaville Fortaleza,Outros,0,0,500,4,6,4,1250.0,6000000.0
Condomínio,Passaré,SER8,0,0,102,3,3,2,620.0,398999.0
Condomínio,Engenheiro Luciano Cavalcante,SER7,0,0,317,4,6,4,727.0,1390000.0
Condomínio,Lagoa Redonda,SER6,0,0,96,3,4,2,522.0,365000.0
Condomínio,Passaré,SER8,0,0,93,2,1,2,200.0,200000.0
Condomínio,Maraponga,SER10,0,0,112,3,4,2,772.0,790000.0
Condomínio,Maraponga,SER10,0,0,86,3,3,2,0.0,543000.0
Condomínio,Praia do Futuro,SER7,0,1,186,3,4,3,1129.0,1628308.0
Condomínio,Conjunto Esperança,SER10,0,0,140,3,2,2,0.0,550000.0
Condomínio,Sapiranga,SER7,0,0,213,3,4,3,0.0,990000.0
Condomínio,Praia do Futuro,Outros,0,0,218,4,5,4,1085.0,1663000.0
Condomínio,Sapiranga,SER7,0,0,104,3,2,2,600.0,310000.0
Condomínio,Cocó,SER7,0,0,450,4,5,2,0.0,1300000.0
Condomínio,Engenheiro Luciano Cavalcante,SER7,0,0,127,4,4,3,730.0,540000.0
Condomínio,Passaré,SER8,0,0,53,3,2,2,280.0,317013.0
Condomínio,Passaré,SER8,0,0,71,3,3,2,500.0,284000.0
Condomínio,Sapiranga,SER7,0,0,145,3,4,2,943.0,750000.0
Condomínio,Praia do Futuro,SER7,0,1,185,4,4,2,1130.0,1460000.0
Condomínio,José de Alencar,SER6,0,0,167,3,4,2,600.0,550000.0
Condomínio,Cidade dos Funcionários,SER6,0,0,188,3,5,3,1180.0,1150000.0
Condomínio,Passaré,SER8,0,0,132,3,3,3,785.0,490000.0
Condomínio,José de Alencar,SER6,0,0,170,4,5,3,950.0,800000.0
Condomínio,Messejana,SER6,0,0,131,3,4,3,1050.0,630000.0
Condomínio,Cambeba,SER6,0,0,520,5,5,8,0.0,1100000.0
Condomínio,Alphaville Fortaleza,Outros,0,0,369,4,6,4,1250.0,3490000.0
Condomínio,Alphaville Fortaleza,Outros,0,0,496,4,7,6,1400.0,3490000.0
Condomínio,Sapiranga,SER7,0,0,190,4,4,4,100.0,620000.0
Condomínio,Sapiranga,SER7,0,0,134,3,4,4,0.0,685000.0
Condomínio,Lagoa Redonda,SER6,0,0,186,3,4,3,1323.0,900000.0
Condomínio,Maraponga,SER10,0,0,173,3,3,3,354.0,1300000.0
Condomínio,São Gerardo,SER3,0,0,235,4,5,3,1176.0,999000.0
Condomínio,Coité,Outros,0,0,188,4,5,4,80.0,620000.0
Condomínio,Sapiranga,SER7,0,0,507,4,4,5,0.0,1300000.0
Condomínio,Parque Iracema,SER6,0,0,167,3,4,2,1300.0,599000.0
Condomínio,Sapiranga,SER7,0,0,162,4,4,1,1300.0,680000.0
Condomínio,José de Alencar,SER6,0,0,135,3,4,2,1186.0,750000.0
Condomínio,Passaré,SER8,0,0,170,2,2,1,355.0,560000.0
Condomínio,Jardim Cearense,SER10,0,0,94,3,3,2,460.0,419999.0
Condomínio,Sapiranga,SER7,0,0,125,3,4,2,0.0,720000.0
Condomínio,Vicente Pinzon,SER2,0,0,604,4,5,5,2000.0,6000000.0
Condomínio,Lagoa Redonda,SER6,0,0,84,3,3,2,0.0,349000.0
Condomínio,Passaré,SER8,0,0,53,3,2,2,0.0,317013.0
Condomínio,Alphaville Fortaleza,Outros,0,0,500,4,5,4,1300.0,5000000.0
Condomínio,Engenheiro Luciano Cavalcante,SER7,0,0,176,5,5,2,1050.0,700000.0
Condomínio,José de Alencar,SER6,0,0,186,3,4,3,1270.0,895000.0
Condomínio,Parque Manibura,SER6,0,0,320,4,4,6,0.0,1200000.0
Condomínio,José de Alencar,SER6,0,0,125,3,4,2,0.0,580000.0
Condomínio,São Bento,SER6,0,0,244,4,5,4,0.0,790000.0
Condomínio,de Lourdes,SER2,0,0,278,4,5,5,0.0,3800000.0
Condomínio,Parque Iracema,SER6,0,0,186,4,4,2,300.0,650000.0
Condomínio,Eusébio,Outros,0,0,150,3,3,4,0.0,399900.0
Condomínio,Mondubim,SER10,0,0,145,4,4,1,0.0,580000.0
Condomínio,Cajazeiras,SER9,0,0,406,6,3,3,50.0,600000.0
Condomínio,São Bento,SER6,0,0,200,3,3,2,0.0,365000.0
Condomínio,Sabiaguaba,SER7,0,1,165,4,5,3,1050.0,795000.0
Condomínio,Lagoa Redonda,SER6,0,0,96,3,3,2,570.0,365000.0
Condomínio,Barroso,SER9,0,0,76,2,3,1,380.0,290000.0
Condomínio,Sapiranga,SER7,0,0,176,5,5,3,950.0,560000.0
Condomínio,Siqueira,SER5,0,0,54,2,2,1,200.0,230000.0
Condomínio,Papicu,SER2,0,0,230,3,2,2,0.0,450000.0
Condomínio,Engenheiro Luciano Cavalcante,SER7,0,0,126,5,5,2,1050.0,670000.0
Condomínio,Maraponga,SER10,0,0,70,3,2,2,70.0,480000.0
Condomínio,José de Alencar,SER6,0,0,110,3,2,3,400.0,450000.0
Condomínio,Edson Queiroz,SER7,0,0,176,4,5,3,1550.0,1250000.0
Condomínio,Prefeito José Walter,SER8,0,0,79,3,3,2,0.0,329000.0
Condomínio,Alphaville Fortaleza,Outros,0,0,510,5,7,4,1400.0,4990000.0
Condomínio,Edson Queiroz,SER7,0,0,123,3,4,3,0.0,599900.0
Condomínio,Presidente Kennedy,SER3,0,0,240,4,5,5,1100.0,1600000.0
Condomínio,Passaré,SER8,0,0,86,3,2,2,200.0,350000.0
Condomínio,Presidente Kennedy,SER3,0,0,235,3,5,4,1200.0,1300000.0
Condomínio,Edson Queiroz,SER7,0,0,186,4,5,4,1500.0,1200000.0
Condomínio,Maraponga,SER10,0,0,233,4,5,2,0.0,1900000.0
Condomínio,Praia do Futuro,Outros,0,0,141,3,4,2,685.0,1017131.0
Condomínio,Cambeba,SER6,0,0,228,3,5,4,214.0,800000.0
Condomínio,Passaré,SER8,0,0,63,2,1,2,193.0,275000.0
Condomínio,Passaré,SER8,0,0,140,3,3,3,700.0,395000.0
Condomínio,Dunas,Outros,0,0,117,3,4,2,802.0,999740.0
Condomínio,Sapiranga,SER7,0,0,144,3,4,2,1008.0,749900.0
Condomínio,Passaré,SER8,0,0,81,3,2,2,650.0,500000.0
Condomínio,Alphaville Fortaleza,Outros,0,0,500,5,6,4,1350.0,5900000.0
Condomínio,Alphaville Fortaleza,Outros,0,0,500,4,7,4,950.0,3490000.0
Condomínio,Cidade dos Funcionários,SER6,0,0,178,3,5,5,1012.0,1100000.0
Condomínio,Lagoa Redonda,SER6,0,0,84,3,2,2,340.0,369000.0
Condomínio,Sapiranga,SER7,0,0,254,4,5,3,1550.0,1100000.0
Condomínio,Sabiaguaba,SER7,0,1,229,3,5,4,0.0,1349300.0
Condomínio,Passaré,SER8,0,0,90,3,2,2,400.0,399000.0
Condomínio,Passaré,SER8,0,0,80,3,3,2,195.0,80000.0
Condomínio,Parque Manibura,SER6,0,0,120,3,4,3,1100.0,550000.0
Condomínio,São Bento,SER6,0,0,134,3,4,3,0.0,695000.0
Condomínio,Mondubim,SER10,0,0,90,4,2,2,210.0,250000.0
Condomínio,José de Alencar,SER6,0,0,202,4,4,4,807.0,800000.0
Condomínio,Maraponga,SER10,0,0,250,4,5,3,580.0,1850000.0
Condomínio,Maraponga,SER10,0,0,130,3,4,3,650.0,775000.0
Condomínio,Praia do Futuro,Outros,0,0,185,3,4,3,1129.0,1663727.0
Condomínio,Maraponga,SER10,0,0,150,4,4,2,50.0,590000.0
Condomínio,Passaré,SER8,0,0,78,2,1,1,214.0,200000.0
Condomínio,Dunas,Outros,0,0,117,3,3,2,685.0,999740.0
Condomínio,Jangurussu,SER9,0,0,67,2,2,1,0.0,220000.0
Condomínio,Praia do Futuro,Outros,0,0,140,3,4,2,0.0,1017000.0
Condomínio,Edson Queiroz,SER7,0,0,200,4,4,4,1900.0,1100000.0
Condomínio,Maraponga,SER10,0,0,86,3,3,2,0.0,560000.0
Condomínio,Lagoa Redonda,SER6,0,0,187,3,4,3,1290.0,978000.0
Condomínio,de Lourdes,SER2,0,0,380,5,5,4,2350.0,2700000.0
Condomínio,Passaré,SER8,0,0,59,2,3,2,366.0,280000.0
Condomínio,Mondubim,SER10,0,0,150,4,4,1,0.0,590000.0
Condomínio,Engenheiro Luciano Cavalcante,SER7,0,0,250,4,4,2,1150.0,1600000.0
Condomínio,Presidente Kennedy,SER3,0,0,300,4,4,2,1100.0,1400000.0
Condomínio,Maraponga,SER10,0,0,209,4,4,3,600.0,1450000.0
Condomínio,Sapiranga,SER7,0,0,277,3,4,3,1900.0,1200000.0
Condomínio,Maraponga,SER10,0,0,240,4,6,2,700.0,1950000.0
Condomínio,Sapiranga,SER7,0,0,186,3,4,4,50.0,1158286.0
Condomínio,Sapiranga,SER7,0,0,150,3,4,2,0.0,820000.0
Condomínio,Prefeito José Walter,SER8,0,0,60,2,2,2,280.0,255000.0
Condomínio,Alphaville Fortaleza,Outros,0,0,502,5,7,4,1350.0,3790000.0
Condomínio,Cambeba,SER6,0,0,360,3,4,5,2212.0,1790000.0
Condomínio,Jangurussu,SER9,0,0,69,2,2,1,320.0,230000.0
Condomínio,Eusébio,Outros,0,0,128,3,3,2,0.0,499000.0
Condomínio,Engenheiro Luciano Cavalcante,SER7,0,0,136,4,5,3,1050.0,670000.0
Condomínio,Vila União,SER4,0,0,148,3,4,3,630.0,570000.0
Condomínio,Edson Queiroz,SER7,0,0,500,4,6,5,0.0,1800000.0
Condomínio,Sapiranga,SER7,0,0,170,4,5,3,950.0,570000.0
Condomínio,Lagoa Redonda,SER6,0,0,186,3,4,3,0.0,895000.0
Condomínio,Engenheiro Luciano Cavalcante,SER7,0,0,126,5,6,2,1050.0,670000.0
Condomínio,Alphaville Fortaleza,Outros,0,0,803,4,6,10,2400.0,13900000.0
Condomínio,Alphaville Fortaleza,Outros,0,0,811,6,8,11,2200.0,12400000.0
Condomínio,José de Alencar,SER6,0,0,205,4,5,3,0.0,1110000.0
Condomínio,Alphaville Fortaleza,Outros,0,0,390,4,5,4,1350.0,3500000.0
Condomínio,Sapiranga,SER7,0,0,188,4,4,4,100.0,599000.0
Condomínio,Parque Santa Maria,SER9,0,0,70,3,3,2,350.0,229999.0
Condomínio,Maraponga,SER10,0,0,220,4,5,4,670.0,1900000.0
Condomínio,Itaperi,SER8,0,0,73,3,2,2,470.0,369000.0
Condomínio,Messejana,SER6,0,0,85,3,3,2,350.0,303000.0
Condomínio,Lagoa Redonda,SER6,0,0,90,3,3,2,500.0,450000.0
Condomínio,Edson Queiroz,SER7,0,0,181,3,4,3,1550.0,1050000.0
Condomínio,Alphaville Fortaleza,Outros,0,0,500,5,7,4,1250.0,5000000.0
Condomínio,Vila União,SER4,0,0,125,3,3,3,630.0,610000.0
Condomínio,Lagoa Redonda,SER6,0,0,200,4,4,4,0.0,995000.0
Condomínio,Itaperi,SER8,0,0,71,2,3,2,400.0,379999.0
Condomínio,Sapiranga,SER7,0,0,125,3,3,2,1010.0,699000.0
Condomínio,Lagoa Redonda,SER6,0,0,83,2,2,2,599.0,319999.0
Condomínio,Presidente Kennedy,SER3,0,0,450,4,5,4,55.0,820000.0
Condomínio,Lagoa Redonda,SER6,0,0,84,3,3,2,360.0,369000.0
Condomínio,Passaré,SER8,0,0,60,2,2,2,0.0,300000.0
Condomínio,Sapiranga,SER7,0,0,160,3,3,2,0.0,699000.0
Condomínio,Parque Iracema,SER6,0,0,215,3,4,3,1380.0,749000.0
Condomínio,Cidade dos Funcionários,SER6,0,0,520,4,5,4,0.0,790000.0
Condomínio,Messejana,SER6,0,0,67,2,2,1,340.0,220000.0
Condomínio,Passaré,SER8,0,0,59,2,2,1,277.0,259000.0
Condomínio,Sabiaguaba,SER7,0,1,190,4,5,4,1050.0,998000.0
Condomínio,Passaré,SER8,0,0,69,3,2,1,280.0,265000.0
Condomínio,Centro,SER12,0,0,400,4,5,6,1400.0,3980000.0
Condomínio,Sabiaguaba,SER7,0,1,139,4,5,3,1050.0,799000.0
Condomínio,Salinas,Outros,0,0,242,4,2,3,0.0,450000.0
Condomínio,Sapiranga,SER7,0,0,278,3,4,2,2000.0,1300000.0
Condomínio,Maraponga,SER10,0,0,86,3,3,2,480.0,535000.0
