id,origem,tipo,localizacao,ser,area,quartos,banheiros,vagas,condo,preco,timestamp_extracao
348730f5-c3f9-431e-9be3-f56929ac19a6,Chaves na Mão,Condomínio,Coaçu,SER6,660,5,6,6,0.0,11900000.0,2025-04-23 23:07:07.008526
3b9f070c-5670-491c-b2d1-85e1a4412d30,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,88,3,3,2,500.0,370000.0,2025-04-23 23:07:07.008526
24dea905-6b5a-47fe-a558-fe45dfcfaa64,Chaves na Mão,Condomínio,Cajazeiras,SER9,212,4,5,4,700.0,1100000.0,2025-04-23 23:07:07.008526
3fda9047-159a-4af0-a8b1-816fac63dfb9,Chaves na Mão,Condomínio,Sapiranga,SER7,154,4,4,2,950.0,750000.0,2025-04-23 23:07:07.008526
844a0f73-10df-4b6c-9f01-815506feac63,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,195,3,3,3,200.0,895000.0,2025-04-23 23:07:07.008526
e2a259ea-4a62-4bc7-873d-1338d9a3e933,Chaves na Mão,Condomínio,Dunas,Outro,474,4,5,4,1700.0,3500000.0,2025-04-23 23:07:07.008526
51c14a8d-cefd-4284-a21d-bb48523f5595,Chaves na Mão,Condomínio,Praia do Futuro,SER7,141,3,5,2,685.0,982352.0,2025-04-23 23:07:07.008526
539c7977-9db2-4f08-abbc-dd96b45a6281,Chaves na Mão,Condomínio,Dunas,Outro,141,3,4,2,685.0,1017131.0,2025-04-23 23:07:07.008526
0741339c-7737-4b6b-94e5-4d2f3ab147bc,Chaves na Mão,Condomínio,Sapiranga,SER7,150,4,4,2,300.0,495000.0,2025-04-23 23:07:07.008526
2cb91b09-960f-47a1-ac38-092c69c64f83,Chaves na Mão,Condomínio,de Lourdes,SER2,437,3,3,4,0.0,6500000.0,2025-04-23 23:07:07.008526
9f6ed66a-167a-478f-ab84-a8e8ad30fcbc,Chaves na Mão,Condomínio,de Lourdes,SER2,960,5,6,10,0.0,1950000.0,2025-04-23 23:07:07.008526
30c702ae-d05d-4b9f-9d05-0d94ed54cc5b,Chaves na Mão,Condomínio,Engenheiro Luciano Cavalcante,SER7,302,3,4,6,0.0,1550000.0,2025-04-23 23:07:07.008526
42464ac0-61bb-4a0e-8d09-d432d9d0a182,Chaves na Mão,Condomínio,Centro,SER12,423,5,3,2,0.0,850000.0,2025-04-23 23:07:07.008526
ebb15348-7caa-4394-b147-108e37511974,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,148,3,4,3,0.0,936139.0,2025-04-23 23:07:07.008526
fddff40e-cd82-447a-9d72-87e06dce88dd,Chaves na Mão,Condomínio,Maraponga,SER10,245,4,5,4,50.0,1950000.0,2025-04-23 23:07:07.008526
5b795f40-a88f-4848-b806-d68e638c210c,Chaves na Mão,Condomínio,Messejana,SER6,125,3,5,3,700.0,620000.0,2025-04-23 23:07:07.008526
4a0b4fec-f50d-46fb-88dc-4f095ba36e07,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,100,3,2,2,390.0,349000.0,2025-04-23 23:07:07.008526
b2736582-8c22-4ea6-a5d6-88725087ec1c,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,117,3,4,2,525.0,450000.0,2025-04-23 23:07:07.008526
d6e19b65-18c9-4633-b6af-74c670635b39,Chaves na Mão,Condomínio,de Lourdes,SER2,390,6,7,4,2900.0,3000000.0,2025-04-23 23:07:07.008526
efee5c71-2676-417e-b07e-87d4c8246244,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,148,3,4,3,0.0,1102451.0,2025-04-23 23:07:07.008526
3764fac0-4069-4f43-8b7f-a6d79b84bf51,Chaves na Mão,Condomínio,José de Alencar,SER6,125,3,5,1,850.0,560000.0,2025-04-23 23:07:07.008526
1f215f3f-27c4-48b3-8077-afd70e7155e2,Chaves na Mão,Condomínio,Jardim Cearense,SER10,250,4,5,3,0.0,1870000.0,2025-04-23 23:07:07.008526
52228109-a947-40ba-8b3b-829820ea892b,Chaves na Mão,Condomínio,Sapiranga,SER7,159,3,5,2,1100.0,750000.0,2025-04-23 23:07:07.008526
6ea471c6-f49c-46a0-8ab7-a29a187c4395,Chaves na Mão,Condomínio,José de Alencar,SER6,285,3,5,4,1100.0,1100000.0,2025-04-23 23:07:07.008526
e81c9335-64e4-4bfb-b24e-2d7f86c488f9,Chaves na Mão,Condomínio,José de Alencar,SER6,125,4,4,2,950.0,540000.0,2025-04-23 23:07:07.008526
25d21b08-4253-433d-b68f-d85674268c89,Chaves na Mão,Condomínio,Barroso,SER9,85,3,3,2,350.0,317000.0,2025-04-23 23:07:07.008526
3ef7c0e9-6f89-4349-be15-3c3baa5a3120,Chaves na Mão,Condomínio,São Bento,SER6,212,3,3,2,0.0,380000.0,2025-04-23 23:07:07.008526
b1835f51-7e98-4c92-99ff-6376ff1eb237,Chaves na Mão,Condomínio,Centro,SER12,677,5,7,4,1500.0,8200000.0,2025-04-23 23:07:07.008526
1976789e-56d6-45f3-a7e3-5d108a8f0ed0,Chaves na Mão,Condomínio,Cidade dos Funcionários,SER6,203,3,3,5,1310.0,1300000.0,2025-04-23 23:07:07.008526
54c525ff-c9aa-4440-b990-6eb5b4d575cd,Chaves na Mão,Condomínio,Passaré,SER8,53,3,2,2,0.0,322000.0,2025-04-23 23:07:07.008526
fb568672-3b5c-47a4-8759-a36a1ebbc42a,Chaves na Mão,Condomínio,Dunas,Outro,185,3,3,2,1087.0,1618000.0,2025-04-23 23:07:07.008526
a005a2f8-5210-4dd7-b134-ff4c415edb29,Chaves na Mão,Condomínio,Edson Queiroz,SER7,181,3,5,2,1550.0,1050000.0,2025-04-23 23:07:07.008526
f16819ba-3415-4ab9-9f27-b93c6821d4e3,Chaves na Mão,Condomínio,Sapiranga,SER7,213,3,4,2,0.0,990000.0,2025-04-23 23:07:07.008526
5b8297b4-df31-489b-a780-fd32739942e1,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,186,3,3,4,0.0,968000.0,2025-04-23 23:07:07.008526
b8badc40-655c-4552-86cb-d2bdb19b581a,Chaves na Mão,Condomínio,Sapiranga,SER7,200,4,5,3,850.0,650000.0,2025-04-23 23:07:07.008526
77f2d2f0-3d64-402a-8c9f-9b8084dcf8c6,Chaves na Mão,Condomínio,Alphaville Fortaleza,Outro,470,5,7,4,1250.0,5300000.0,2025-04-23 23:07:07.008526
a3cdcd6b-b80a-4d0d-b3f4-cae7709a0a5b,Chaves na Mão,Condomínio,José de Alencar,SER6,134,5,5,2,600.0,520000.0,2025-04-23 23:07:07.008526
5b0ce05d-4905-4b4e-a671-149c142e6a81,Chaves na Mão,Condomínio,Montese,SER4,133,3,2,2,0.0,360000.0,2025-04-23 23:07:07.008526
86e99b8b-e8f5-43f7-9f47-7d7bc7839548,Chaves na Mão,Condomínio,Manoel Dias Branco,SER7,138,3,4,3,700.0,479000.0,2025-04-23 23:07:07.008526
3370594d-a55b-4461-899c-6be14e8c685e,Chaves na Mão,Condomínio,Presidente Kennedy,SER3,400,5,4,4,1100.0,1550000.0,2025-04-23 23:07:07.008526
776adde7-644e-47e2-be06-ce13dd366f06,Chaves na Mão,Condomínio,Passaré,SER8,53,3,2,2,0.0,344580.0,2025-04-23 23:07:07.008526
ba464e63-92a0-4e79-bd60-1bb86cb05722,Chaves na Mão,Condomínio,Sapiranga,SER7,137,3,3,2,1300.0,595000.0,2025-04-23 23:07:07.008526
733b37e5-9878-4628-a5ea-c6676f48bf91,Chaves na Mão,Condomínio,Dunas,Outro,305,4,5,6,2565.0,2150000.0,2025-04-23 23:07:07.008526
